mean_age_SH20-M1H,LnFe_Mn,mean_age_SH20-M1H,LnMn_Ti,mean_age_SH20-M1H,LnBr_Ti,mean_age_SH20-M1H,Mo_inc/coh,mean_age_SH20-M1H,Ln_Ca/Ti
25376.1,3.758368149,25376.1,0.176330953,25376.1,-3.540106446,25376.1,1.077788656,25376.1,-0.441074602
25377,3.81492412,25377,0.176640573,25377,-2.265706463,25377,1.048153466,25377,-0.327212911
25377.9,3.697279449,25377.9,0.379280329,25377.9,-1.56662982,25377.9,1.07048377,25377.9,-0.391644552
25378.7,3.799809141,25378.7,0.176640573,25378.7,-2.183014747,25378.7,1.103315524,25378.7,-0.479710698
25379.6,3.805910573,25379.6,0.375763541,25379.6,-1.956674516,25379.6,1.114868695,25379.6,-0.254685046
25380.5,3.805171259,25380.5,0.231928381,25380.5,-3.163455031,25380.5,1.097985644,25380.5,-0.508989076
25381.3,3.8027518,25381.3,0.269899667,25381.3,-3.031619033,25381.3,1.086136299,25381.3,-0.392561703
25382.2,3.827921713,25382.2,0.35359644,25382.2,-1.73596811,25382.2,1.099112946,25382.2,-0.258070218
25383.1,3.751809782,25383.1,0.353394038,25383.1,-1.895195056,25383.1,1.110849015,25383.1,-0.327648086
25383.9,3.767131651,25383.9,0.469730069,25383.9,-2.154391477,25383.9,1.123804461,25383.9,-0.222050057
25384.8,3.673344265,25384.8,0.437095652,25384.8,-2.282004385,25384.8,1.094423604,25384.8,-0.341399288
25385.7,3.74387291,25385.7,0.338951235,25385.7,-1.226094721,25385.7,1.08762834,25385.7,-0.29933269
25386.5,3.764487565,25386.5,0.4507217,25386.5,-1.557566082,25386.5,1.108789534,25386.5,-0.248342658
25387.4,3.742465173,25387.4,0.274222919,25387.4,-2.125028286,25387.4,1.10648952,25387.4,-0.474648983
25388.3,3.718784937,25388.3,0.386772975,25388.3,-3.657626911,25388.3,1.122403858,25388.3,-0.39363065
25389.1,3.675279064,25389.1,0.399083466,25389.1,-2.82750448,25389.1,1.116115323,25389.1,-0.383755903
25390,3.709927459,25390,0.480171883,25390,-2.024381764,25390,1.143789121,25390,-0.273113657
25390.9,3.70906984,25390.9,0.369166949,25390.9,-2.471858934,25390.9,1.099372601,25390.9,-0.429196644
25391.7,3.676480786,25391.7,0.344003762,25391.7,-2.414454989,25391.7,1.105308742,25391.7,-0.537954291
25392.6,3.731819045,25392.6,0.289903802,25392.6,-1.777624958,25392.6,1.115491909,25392.6,-0.462204937
25393.5,3.732977858,25393.5,0.408747028,25393.5,-2.085376277,25393.5,1.136698876,25393.5,-0.414380472
25394.3,3.668676747,25394.3,0.61290975,25394.3,-2.395561549,25394.3,1.10323037,25394.3,-0.230177578
25395.2,3.716766749,25395.2,0.307966744,25395.2,-2.45795084,25395.2,1.090774521,25395.2,-0.617738987
25396.1,3.622266159,25396.1,0.393904286,25396.1,NaN,25396.1,1.117096406,25396.1,-0.591423033
25396.9,3.75147106,25396.9,0.348998496,25396.9,-2.283167007,25396.9,1.125340354,25396.9,-0.527300461
25397.8,3.668857106,25397.8,0.401684385,25397.8,-2.466214517,25397.8,1.111171323,25397.8,-0.513975233
25398.7,3.731110292,25398.7,0.347737639,25398.7,-1.285198244,25398.7,1.107275634,25398.7,-0.495470236
25399.5,3.765633852,25399.5,0.395059187,25399.5,-1.488668771,25399.5,1.158492694,25399.5,-0.342286206
25400.4,3.650491727,25400.4,0.586249386,25400.4,-1.630393278,25400.4,1.08994565,25400.4,-0.175890666
25401.3,3.682593334,25401.3,0.504720066,25401.3,-3.086704052,25401.3,1.107077558,25401.3,-0.287682072
25402.1,3.702556955,25402.1,0.412757152,25402.1,-1.773954845,25402.1,1.136236971,25402.1,-0.311244253
25403,3.692094731,25403,0.409457129,25403,-1.857899272,25403,1.119404575,25403,-0.348140041
25403.9,3.734879854,25403.9,0.387264403,25403.9,-2.053723012,25403.9,1.144163271,25403.9,-0.296404033
25404.7,3.677264032,25404.7,0.440987086,25404.7,NaN,25404.7,1.113465409,25404.7,-0.579536765
25405.6,3.609693054,25405.6,0.468812444,25405.6,-1.518466134,25405.6,1.125741691,25405.6,-0.437398155
25406.5,3.656013964,25406.5,0.525243999,25406.5,-1.943837609,25406.5,1.16392676,25406.5,-0.464211309
25407.3,3.628609132,25407.3,0.423846889,25407.3,-2.103057535,25407.3,1.147221995,25407.3,-0.508434708
25408.2,3.708763987,25408.2,0.440120423,25408.2,-1.982499596,25408.2,1.15480378,25408.2,-0.567631863
25409.1,3.682840474,25409.1,0.597614754,25409.1,-2.083895892,25409.1,1.136641047,25409.1,-0.33159526
25409.9,3.623876788,25409.9,0.595940467,25409.9,-2.120263536,25409.9,1.158992061,25409.9,-0.325584357
25410.8,3.649886743,25410.8,0.527189988,25410.8,-1.60341984,25410.8,1.17440153,25410.8,-0.538709103
25411.7,3.6456978,25411.7,0.589664159,25411.7,-1.716444132,25411.7,1.165641089,25411.7,-0.4926687
25412.5,3.696518139,25412.5,0.565973088,25412.5,-1.977658847,25412.5,1.212253523,25412.5,-0.374693449
25413.4,3.695403465,25413.4,0.639685103,25413.4,-2.845393763,25413.4,1.178000303,25413.4,-0.29334781
25414.3,3.677588962,25414.3,0.435987565,25414.3,-1.384398626,25414.3,1.153486108,25414.3,-0.570107062
25415.1,3.654597657,25415.1,0.427761904,25415.1,-1.709328952,25415.1,1.20493558,25415.1,-0.493307809
25416,3.61540697,25416,0.500180934,25416,-2.156873282,25416,1.177403063,25416,-0.557656923
25416.9,3.60943804,25416.9,0.50001888,25416.9,-1.650579856,25416.9,1.152276893,25416.9,-0.535438265
25417.7,3.667217957,25417.7,0.542373982,25417.7,-2.319826899,25417.7,1.122016031,25417.7,-0.392726082
25418.6,3.760608691,25418.6,0.349837998,25418.6,-1.503075894,25418.6,1.118148107,25418.6,-0.269806721
25419.5,3.72287601,25419.5,0.443971791,25419.5,-2.138996072,25419.5,1.187217776,25419.5,-0.422744156
25420.3,3.684573321,25420.3,0.333871455,25420.3,-2.105225659,25420.3,1.127945281,25420.3,-0.560525292
25421.2,3.760808637,25421.2,0.375076029,25421.2,-1.960298887,25421.2,1.142181589,25421.2,-0.435503617
25422.1,3.668992752,25422.1,0.491213061,25422.1,-3.617135549,25422.1,1.144895842,25422.1,-0.465057205
25422.9,3.637992861,25422.9,0.694336949,25422.9,-1.395863812,25422.9,1.148210229,25422.9,-0.353279355
25423.8,3.624523983,25423.8,0.644030166,25423.8,-1.419520009,25423.8,1.134777064,25423.8,-0.455726943
25424.7,3.651312707,25424.7,0.57705895,25424.7,-1.517740247,25424.7,1.153379704,25424.7,-0.544079484
25425.5,3.632476761,25425.5,0.667653332,25425.5,-1.817253318,25425.5,1.167331287,25425.5,-0.36620039
25426.4,3.661782367,25426.4,0.619542944,25426.4,-1.708028576,25426.4,1.18597966,25426.4,-0.297923567
25427.3,3.618314486,25427.3,0.717272417,25427.3,-1.293100584,25427.3,1.178567877,25427.3,-0.320782021
25428.1,3.60583187,25428.1,0.88229771,25428.1,-4.140485718,25428.1,1.170033213,25428.1,-0.202145404
25429,3.61999415,25429,0.616226707,25429,-1.910049733,25429,1.164135946,25429,-0.558602103
25429.9,3.694511602,25429.9,0.65237275,25429.9,-2.130975192,25429.9,1.194718845,25429.9,-0.381775337
25430.7,3.653179468,25430.7,0.658621312,25430.7,-2.102325836,25430.7,1.175422034,25430.7,-0.256499145
25431.6,3.57861928,25431.6,0.783442633,25431.6,-1.145132304,25431.6,1.139619212,25431.6,-0.411463926
25432.5,3.575499265,25432.5,0.647017409,25432.5,-2.693807844,25432.5,1.213251656,25432.5,-0.641239321
25433.3,3.6499855,25433.3,0.67829825,25433.3,-1.682325628,25433.3,1.199480503,25433.3,-0.543867431
25434.2,3.562813274,25434.2,0.759250536,25434.2,-2.529151352,25434.2,1.174460905,25434.2,-0.425017197
25435.1,3.585582414,25435.1,0.756133079,25435.1,-1.652923024,25435.1,1.198837406,25435.1,-0.40901751
25435.9,3.58827998,25435.9,0.610735205,25435.9,-1.678720597,25435.9,1.196557821,25435.9,-0.351184394
25436.8,3.699412756,25436.8,0.529375903,25436.8,-2.240709689,25436.8,1.14444298,25436.8,-0.419391418
25437.7,3.6502627,25437.7,0.507987592,25437.7,-1.954040275,25437.7,1.148590891,25437.7,-0.449962878
25438.5,3.739800019,25438.5,0.408812952,25438.5,-1.623622547,25438.5,1.15743644,25438.5,-0.342121969
25439.4,3.713730022,25439.4,0.370463126,25439.4,-1.703810446,25439.4,1.156526637,25439.4,-0.38411859
25440.3,3.656727942,25440.3,0.585341676,25440.3,-2.150005505,25440.3,1.160734719,25440.3,-0.17226243
25441.1,3.664644035,25441.1,0.388223302,25441.1,-4.000033883,25441.1,1.121174221,25441.1,-0.605525489
25442,3.770728596,25442,0.423003264,25442,-4.768563733,25442,1.174332928,25442,-0.377205771
25442.9,3.667571964,25442.9,0.562730085,25442.9,-2.255668173,25442.9,1.153174102,25442.9,-0.517397389
25443.7,3.7226378,25443.7,0.551252922,25443.7,-1.240506548,25443.7,1.153228877,25443.7,-0.231022039
25444.6,3.635291103,25444.6,0.532539384,25444.6,-2.348331115,25444.6,1.173599821,25444.6,-0.402420966
25445.5,3.586948808,25445.5,0.530861651,25445.5,-4.613138356,25445.5,1.152476043,25445.5,-0.55614958
25446.3,3.638538027,25446.3,0.476053254,25446.3,-1.900361479,25446.3,1.131395873,25446.3,-0.485265127
25447.2,3.649085737,25447.2,0.607989372,25447.2,-1.524696684,25447.2,1.148892179,25447.2,-0.352472578
25448.1,3.6171935,25448.1,0.556571646,25448.1,-2.974678864,25448.1,1.15248573,25448.1,-0.400160056
25448.9,3.73403705,25448.9,0.281412459,25448.9,NaN,25448.9,1.113416269,25448.9,-0.444614395
25449.8,3.726560788,25449.8,0.286759137,25449.8,NaN,25449.8,1.102019869,25449.8,-0.400863167
25450.7,3.624323904,25450.7,0.358683894,25450.7,NaN,25450.7,1.144744707,25450.7,-0.517551421
25451.5,3.688638378,25451.5,0.374943919,25451.5,NaN,25451.5,1.098128291,25451.5,-0.43186258
25452.4,3.720712201,25452.4,0.230063994,25452.4,-1.519825754,25452.4,1.122000525,25452.4,-0.626007878
25453.3,3.680124133,25453.3,0.233060988,25453.3,-1.922920631,25453.3,1.169776714,25453.3,-0.562526998
25454.1,3.604691878,25454.1,0.395791514,25454.1,-1.999676573,25454.1,1.144728373,25454.1,-0.530267305
25455,3.598172037,25455,0.474665642,25455,-3.063390922,25455,1.101746221,25455,-0.398944358
25455.9,3.713022732,25455.9,0.40811763,25455.9,-2.752864217,25455.9,1.130698008,25455.9,-0.431702738
25456.7,3.694248677,25456.7,0.473971888,25456.7,-2.694229645,25456.7,1.177675084,25456.7,-0.468017531
25457.6,3.679746971,25457.6,0.633164476,25457.6,-2.074885725,25457.6,1.161469546,25457.6,-0.292258739
25458.5,3.641737631,25458.5,0.645212814,25458.5,-2.150393278,25458.5,1.131819412,25458.5,-0.198896522
25459.3,3.72897946,25459.3,0.367442454,25459.3,-2.717266856,25459.3,1.176955032,25459.3,-0.545043581
25460.2,3.624295938,25460.2,0.608012329,25460.2,-2.211792993,25460.2,1.140060066,25460.2,-0.324151752
25461.1,3.687477996,25461.1,0.455567217,25461.1,-2.693124551,25461.1,1.131813563,25461.1,-0.520901276
25461.9,3.688396829,25461.9,0.542276041,25461.9,-2.134892846,25461.9,1.14703056,25461.9,-0.363813582
25462.8,3.625894496,25462.8,0.566115072,25462.8,-2.188960067,25462.8,1.167110183,25462.8,-0.394118932
25463.7,3.711331922,25463.7,0.506031542,25463.7,-1.556515511,25463.7,1.129212154,25463.7,-0.521754694
25464.5,3.705522737,25464.5,0.421394085,25464.5,-1.857454728,25464.5,1.14323295,25464.5,-0.428857988
25465.4,3.773130734,25465.4,0.481955963,25465.4,NaN,25465.4,1.035846052,25465.4,-0.288350298
25466.3,3.799978932,25466.3,0.481722513,25466.3,-1.235235743,25466.3,1.042040859,25466.3,-0.368816841
25467.1,3.86225547,25467.1,0.307125329,25467.1,-2.060426276,25467.1,1.013976576,25467.1,-0.481588804
25468,3.808546236,25468,0.336957203,25468,-2.317983173,25468,0.992667148,25468,-0.495103795
25468.9,3.833120657,25468.9,0.44895022,25468.9,-2.091275999,25468.9,1.013078451,25468.9,-0.373624502
25469.7,3.730612538,25469.7,0.507880114,25469.7,NaN,25469.7,1.019087965,25469.7,-0.549556261
25470.6,3.823337224,25470.6,0.401670037,25470.6,-3.17805383,25470.6,1.07606748,25470.6,-0.488352768
25471.5,3.733960915,25471.5,0.497952421,25471.5,-1.827266158,25471.5,1.038584247,25471.5,-0.354462554
25472.3,3.814600055,25472.3,0.368867964,25472.3,NaN,25472.3,1.058022925,25472.3,-0.424227385
25473.2,3.734677754,25473.2,0.280597233,25473.2,NaN,25473.2,1.105476512,25473.2,-0.628816322
25474.1,3.71699933,25474.1,0.372359467,25474.1,-3.560690906,25474.1,1.158390664,25474.1,-0.436125761
25474.9,3.748820931,25474.9,0.400201938,25474.9,-1.953815329,25474.9,1.115600274,25474.9,-0.330584094
25475.8,3.773787557,25475.8,0.365835313,25475.8,-2.280339484,25475.8,1.154989192,25475.8,-0.254826284
25476.7,3.706536007,25476.7,0.263454777,25476.7,NaN,25476.7,1.149940483,25476.7,-0.451731863
25477.5,3.668224731,25477.5,0.271131727,25477.5,-2.004852685,25477.5,1.150382472,25477.5,-0.523248144
25478.4,3.671251163,25478.4,0.312418316,25478.4,-1.53865773,25478.4,1.133906774,25478.4,-0.404571054
25479.3,3.732961435,25479.3,0.38127038,25479.3,-2.85130429,25479.3,1.137060876,25479.3,-0.24733828
25480.1,3.742167602,25480.1,0.274215419,25480.1,-1.533092067,25480.1,1.11725856,25480.1,-0.32145639
25481,3.639148582,25481,0.29148195,25481,-2.222932934,25481,1.115532125,25481,-0.487413183
25481.9,3.727978446,25481.9,0.265886635,25481.9,-2.611906341,25481.9,1.09326922,25481.9,-0.368540607
25482.7,3.716162698,25482.7,0.244432089,25482.7,-1.552867561,25482.7,1.090036664,25482.7,-0.324202144
25483.6,3.76278986,25483.6,0.20797533,25483.6,-3.066262424,25483.6,1.104762642,25483.6,-0.363353623
25484.5,3.73934446,25484.5,0.270587639,25484.5,-2.070069402,25484.5,1.119138384,25484.5,-0.137034967
25485.3,3.693743977,25485.3,0.285852246,25485.3,NaN,25485.3,1.116490285,25485.3,-0.35380625
25486.2,3.759880259,25486.2,0.128851529,25486.2,-2.087966743,25486.2,1.082246341,25486.2,-0.33342087
25487.1,3.648258026,25487.1,0.328799226,25487.1,-1.817929187,25487.1,1.066995052,25487.1,-0.329119262
25487.9,3.781231052,25487.9,0.154643169,25487.9,-3.144152279,25487.9,1.072577708,25487.9,-0.394320544
25488.8,3.674619258,25488.8,0.30135373,25488.8,NaN,25488.8,1.073805493,25488.8,-0.422482984
25489.7,3.675143245,25489.7,0.262755986,25489.7,-3.242931968,25489.7,1.101619245,25489.7,-0.511958127
25490.5,3.747208322,25490.5,0.310540211,25490.5,NaN,25490.5,1.0931678,25490.5,-0.379786094
25491.4,3.780180802,25491.4,0.220927075,25491.4,-2.200921439,25491.4,1.120839542,25491.4,-0.355094749
25492.3,3.743953316,25492.3,0.301958161,25492.3,-2.652129411,25492.3,1.124661865,25492.3,-0.315905959
25493.1,3.720794429,25493.1,0.345076753,25493.1,-1.388186509,25493.1,1.116101454,25493.1,-0.292102667
25494,3.781196457,25494,0.197464537,25494,-1.727000902,25494,1.106155362,25494,-0.472824506
25494.9,3.759539887,25494.9,0.307539571,25494.9,-1.56563529,25494.9,1.08255584,25494.9,-0.367932098
25495.7,3.729127579,25495.7,0.345543804,25495.7,-2.135386698,25495.7,1.136036616,25495.7,-0.292069419
25496.6,3.711204741,25496.6,0.334349657,25496.6,-1.882996324,25496.6,1.133150069,25496.6,-0.409182585
25497.5,3.674907621,25497.5,0.411879498,25497.5,NaN,25497.5,1.171609478,25497.5,-0.400650462
25498.3,3.708427486,25498.3,0.388957635,25498.3,NaN,25498.3,1.137192269,25498.3,-0.284413027
25499.2,3.7069069,25499.2,0.402132882,25499.2,-1.968110859,25499.2,1.155239945,25499.2,-0.333283713
25500,3.726219898,25500,0.428239033,25500,-3.254039737,25500,1.108495239,25500,-0.293116868
25500.9,3.755972878,25500.9,0.275080646,25500.9,-4.246707931,25500.9,1.147149112,25500.9,-0.434505261
25501.8,3.635243524,25501.8,0.472198484,25501.8,-2.177881614,25501.8,1.124020638,25501.8,-0.327527981
25502.6,3.692564366,25502.6,0.277372703,25502.6,-3.280569394,25502.6,1.099041434,25502.6,-0.493876065
25503.5,3.650690307,25503.5,0.396248453,25503.5,-4.221344253,25503.5,1.106625003,25503.5,-0.428668005
25504.4,3.666172614,25504.4,0.366998827,25504.4,-1.982417565,25504.4,1.132686712,25504.4,-0.348621209
25505.2,3.683964168,25505.2,0.319583401,25505.2,-1.5883475,25505.2,1.118174208,25505.2,-0.525137138
25506.1,3.666901942,25506.1,0.331715687,25506.1,-3.576550269,25506.1,1.129995352,25506.1,-0.479842078
25507,3.632500325,25507,0.454225152,25507,-1.332726615,25507,1.143373428,25507,-0.372797714
25507.8,3.646876549,25507.8,0.436102078,25507.8,-1.395863812,25507.8,1.122486101,25507.8,-0.464305608
25508.7,3.763236266,25508.7,0.476924072,25508.7,-1.126783166,25508.7,1.11279872,25508.7,-0.364643114
25509.6,3.746521014,25509.6,0.330549218,25509.6,-2.646962509,25509.6,1.108658814,25509.6,-0.422338958
25510.4,3.7775942,25510.4,0.257145349,25510.4,-3.185601036,25510.4,1.095207708,25510.4,-0.336472237
25511.3,3.806731287,25511.3,0.121660512,25511.3,-2.79379093,25511.3,1.064736451,25511.3,-0.414244796
25512.2,3.754353167,25512.2,0.146445907,25512.2,-1.307986259,25512.2,1.091399544,25512.2,-0.358905705
25513,3.744595961,25513,0.1781387,25513,-4.716711561,25513,1.067183235,25513,-0.391255278
25513.9,3.79316963,25513.9,0.07900965,25513.9,-1.662852848,25513.9,1.053055257,25513.9,-0.45799548
25514.8,3.821135033,25514.8,0.037494204,25514.8,-3.222203615,25514.8,1.106042286,25514.8,-0.355252131
25515.6,3.782626998,25515.6,0.146041157,25515.6,-2.368302165,25515.6,1.104954613,25515.6,-0.293588764
25516.5,3.738281676,25516.5,0.253971015,25516.5,NaN,25516.5,1.113754419,25516.5,-0.333529976
25517.4,3.719332988,25517.4,0.270339243,25517.4,-3.292126287,25517.4,1.117450592,25517.4,-0.412927829
25518.2,3.772948234,25518.2,0.268605925,25518.2,-2.185663755,25518.2,1.148065451,25518.2,-0.379638709
25519.1,3.741023414,25519.1,0.245655324,25519.1,-2.269851766,25519.1,1.154266689,25519.1,-0.423133412
25520,3.677680912,25520,0.335445806,25520,-2.739046301,25520,1.18923618,25520,-0.406363177
25520.8,3.687012985,25520.8,0.425255093,25520.8,-3.357671117,25520.8,1.153303026,25520.8,-0.364720486
25521.7,3.75056734,25521.7,0.386366734,25521.7,-2.285125872,25521.7,1.172882217,25521.7,-0.328286652
25522.6,3.757140462,25522.6,0.27631573,25522.6,-2.237820558,25522.6,1.179040873,25522.6,-0.575565089
25523.4,3.688590581,25523.4,0.427529598,25523.4,-2.401840051,25523.4,1.150694845,25523.4,-0.446656265
25524.3,3.710129039,25524.3,0.256554615,25524.3,-3.089292672,25524.3,1.169517447,25524.3,-0.566645694
25525.2,3.724235614,25525.2,0.254571097,25525.2,-3.735836437,25525.2,1.150261392,25525.2,-0.314333789
25526,3.787539489,25526,0.231933977,25526,-2.923545532,25526,1.081196769,25526,-0.444609049
25526.9,3.840977224,25526.9,0.046753089,25526.9,-1.940795048,25526.9,1.119993201,25526.9,-0.488289459
25527.8,3.707860068,25527.8,0.113672584,25527.8,NaN,25527.8,1.122961945,25527.8,-0.494375266
25528.6,3.822513863,25528.6,0.097195787,25528.6,-3.027369358,25528.6,1.086529697,25528.6,-0.501640714
25529.5,3.724903633,25529.5,0.266074844,25529.5,-1.304251938,25529.5,1.122457901,25529.5,-0.584076086
25530.4,3.804152567,25530.4,0.187211542,25530.4,-1.589419046,25530.4,1.163325376,25530.4,-0.4612188
25531.2,3.611903319,25531.2,0.506641517,25531.2,NaN,25531.2,1.117891257,25531.2,-0.366565628
25532.1,3.758487667,25532.1,0.272644195,25532.1,-2.276800976,25532.1,1.173609403,25532.1,-0.544341249
25533,3.674885809,25533,0.518741232,25533,-4.506454213,25533,1.211029189,25533,-0.395580349
25533.8,3.712904532,25533.8,0.512194549,25533.8,-1.75148557,25533.8,1.18907641,25533.8,-0.190574699
25534.7,3.66455371,25534.7,0.589077821,25534.7,-1.936650824,25534.7,1.188607196,25534.7,-0.333685426
25535.6,3.681331249,25535.6,0.42209336,25535.6,-1.356559762,25535.6,1.163887729,25535.6,-0.446538643
25536.4,3.671542534,25536.4,0.506062679,25536.4,-2.424154987,25536.4,1.16963549,25536.4,-0.356983538
25537.3,3.708314877,25537.3,0.380129963,25537.3,NaN,25537.3,1.158325262,25537.3,-0.34257602
25538.2,3.699607987,25538.2,0.395434934,25538.2,-2.19125441,25538.2,1.180333006,25538.2,-0.435862585
25539,3.666655571,25539,0.45236463,25539,-2.875863731,25539,1.15965308,25539,-0.48812083
25539.9,3.7250573,25539.9,0.423457677,25539.9,-2.051512766,25539.9,1.161145974,25539.9,-0.345225028
25540.8,3.727115691,25540.8,0.416514944,25540.8,-2.030651378,25540.8,1.195013406,25540.8,-0.374693449
25541.6,3.683873604,25541.6,0.458090848,25541.6,-2.525728644,25541.6,1.152669678,25541.6,-0.288384073
25542.5,3.740979385,25542.5,0.362114667,25542.5,NaN,25542.5,1.1190811,25542.5,-0.338089706
25543.4,3.728113596,25543.4,0.308378954,25543.4,-2.353278207,25543.4,1.136338724,25543.4,-0.463182837
25544.2,3.696361542,25544.2,0.382721653,25544.2,-2.197224577,25544.2,1.194393084,25544.2,-0.417441299
25545.1,3.776930437,25545.1,0.302882169,25545.1,-4.029312092,25545.1,1.161979621,25545.1,-0.348800888
25546,3.765002021,25546,0.414123171,25546,-1.653889675,25546,1.136557551,25546,-0.378653851
25546.8,3.746051561,25546.8,0.374949564,25546.8,-2.476743339,25546.8,1.160487692,25546.8,-0.306993017
25547.7,3.809864355,25547.7,0.469420709,25547.7,-1.871802177,25547.7,1.160974743,25547.7,-0.197825743
